REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,TOTAL PATIENTS,NUM. OF PROVIDERS,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,AGE 25-64,AGE 25-49,AGE 50-64,AGE 65
HHS Regions,Region 8,2013,23,350,47087,101,0.7317144,0.743304946,103,115,,72,36,24
HHS Regions,Region 9,2013,23,628,49999,152,1.417995521,1.256025121,200,193,,116,56,63
HHS Regions,Region 10,2013,23,34,10918,29,0.344681717,0.311412347,5,12,,1,10,6
HHS Regions,Region 1,2013,24,248,38356,105,0.475609729,0.6465742,106,80,,29,18,15
HHS Regions,Region 2,2013,24,1401,104315,256,1.210747783,1.3430475,612,464,,214,73,38
HHS Regions,Region 3,2013,24,713,74450,149,1.199980574,0.957689725,231,232,,157,56,37
HHS Regions,Region 4,2013,24,583,83252,238,0.503904148,0.700283477,178,184,,136,62,23
HHS Regions,Region 5,2013,24,687,57991,208,0.860911664,1.184666586,266,181,,122,61,57
HHS Regions,Region 6,2013,24,947,72200,132,1.248177352,1.311634349,272,296,,237,95,47
HHS Regions,Region 7,2013,24,16,9011,57,0.169888277,0.177560759,3,3,,4,1,5
HHS Regions,Region 8,2013,24,334,46697,103,0.681907343,0.715249374,103,101,,97,18,15
HHS Regions,Region 9,2013,24,578,44604,143,1.465776998,1.295847906,190,164,,106,80,38
HHS Regions,Region 10,2013,24,32,10262,28,0.349294443,0.311830053,8,8,,10,4,2
HHS Regions,Region 1,2013,25,197,36056,103,0.39166755,0.54637231,91,62,,16,18,10
HHS Regions,Region 2,2013,25,1363,106584,255,1.164554729,1.278803573,538,475,,213,91,46
HHS Regions,Region 3,2013,25,711,84008,158,0.849520829,0.846347967,244,218,,175,44,30
HHS Regions,Region 4,2013,25,499,79532,235,0.509231127,0.627420409,175,163,,91,40,30
HHS Regions,Region 5,2013,25,688,62890,205,0.793133346,1.093973605,246,185,,122,71,64
HHS Regions,Region 6,2013,25,1101,71492,137,1.585911726,1.540032451,305,375,,234,119,68
HHS Regions,Region 7,2013,25,22,8749,54,0.257195458,0.251457309,8,8,,0,4,2
HHS Regions,Region 8,2013,25,305,42380,84,0.655890681,0.719679094,80,115,,75,20,15
HHS Regions,Region 9,2013,25,565,46004,145,1.421215492,1.228154074,186,159,,109,76,35
HHS Regions,Region 10,2013,25,23,8948,29,0.284768691,0.257040679,4,6,,5,6,2
HHS Regions,Region 1,2013,26,210,36964,100,0.430542023,0.568120333,82,61,,32,19,16
HHS Regions,Region 2,2013,26,1217,104890,245,1.132664854,1.160263133,531,394,,176,66,50
HHS Regions,Region 3,2013,26,621,78813,157,0.78389599,0.787941076,211,207,,123,53,27
HHS Regions,Region 4,2013,26,490,80348,238,0.475328232,0.609847165,139,161,,104,48,38
HHS Regions,Region 5,2013,26,649,64644,206,0.771007643,1.003960151,239,179,,106,56,69
HHS Regions,Region 6,2013,26,927,69126,134,1.420709497,1.341029425,256,329,,239,71,32
HHS Regions,Region 7,2013,26,12,8552,56,0.122999903,0.140318054,5,4,,2,1,0
HHS Regions,Region 8,2013,26,283,43575,86,0.617953628,0.649454963,81,98,,70,21,13
HHS Regions,Region 9,2013,26,492,45144,142,1.266636753,1.089845827,157,146,,90,60,39
HHS Regions,Region 10,2013,26,14,8352,25,0.188386386,0.167624521,2,2,,5,4,1
HHS Regions,Region 1,2013,27,174,29659,97,0.430426699,0.586668465,66,66,,18,13,11
HHS Regions,Region 2,2013,27,1179,97113,240,0.743763155,1.214049612,528,373,,182,55,41
HHS Regions,Region 3,2013,27,566,70362,152,0.785548009,0.804411472,196,185,,112,48,25
HHS Regions,Region 4,2013,27,461,72726,230,0.637141137,0.633886093,130,177,,92,35,27
HHS Regions,Region 5,2013,27,587,53803,203,0.927030247,1.09101723,230,185,,76,48,48
HHS Regions,Region 6,2013,27,910,61957,132,1.554644036,1.468760592,250,323,,227,61,49
HHS Regions,Region 7,2013,27,8,6554,51,0.10086184,0.122062862,1,2,,1,1,3
HHS Regions,Region 8,2013,27,217,37005,85,0.561213338,0.586407242,63,75,,53,19,7
HHS Regions,Region 9,2013,27,394,38151,144,1.248621635,1.032738329,127,102,,87,40,38
HHS Regions,Region 10,2013,27,10,6965,23,0.152616234,0.143575018,3,1,,3,1,2
HHS Regions,Region 1,2013,28,196,37789,102,0.384095791,0.518669454,72,63,,24,22,15
HHS Regions,Region 2,2013,28,1185,106486,247,0.968166823,1.112822343,540,399,,162,54,30
HHS Regions,Region 3,2013,28,532,79313,150,0.617311454,0.670760153,156,204,,108,46,18
HHS Regions,Region 4,2013,28,399,83639,234,0.355739826,0.47705018,123,139,,90,32,15
HHS Regions,Region 5,2013,28,622,65578,202,0.717798725,0.948488822,225,170,,107,65,55
HHS Regions,Region 6,2013,28,896,66912,129,1.425149956,1.339072214,246,307,,233,65,45
HHS Regions,Region 7,2013,28,8,8172,52,0.104753435,0.097895252,4,3,,1,0,0
HHS Regions,Region 8,2013,28,244,43043,82,0.499137397,0.566874985,63,87,,63,19,12
HHS Regions,Region 9,2013,28,407,44084,141,1.068560871,0.923237456,141,115,,68,55,28
HHS Regions,Region 10,2013,28,21,8817,23,0.247997259,0.23817625,6,4,,6,4,1
HHS Regions,Region 1,2013,29,187,35609,100,0.388477838,0.525148137,88,55,,23,14,7
HHS Regions,Region 2,2013,29,1074,105794,250,0.877441503,1.015180445,496,341,,151,56,30
HHS Regions,Region 3,2013,29,517,76291,151,0.636360989,0.677668401,143,184,,132,41,17
HHS Regions,Region 4,2013,29,397,79847,229,0.377014791,0.497200897,114,140,,91,30,22
HHS Regions,Region 5,2013,29,511,61733,196,0.666798616,0.827758249,173,166,,100,46,26
HHS Regions,Region 6,2013,29,808,61767,126,1.359082473,1.308141888,230,286,,196,62,34
HHS Regions,Region 7,2013,29,11,7565,49,0.131558767,0.145406477,2,8,,0,0,1
HHS Regions,Region 8,2013,29,245,40225,79,0.573638903,0.609073959,58,82,,71,20,14
HHS Regions,Region 9,2013,29,414,43746,137,1.12243246,0.94637224,123,136,,80,42,33
HHS Regions,Region 10,2013,29,22,9297,24,0.223800905,0.236635474,5,7,,5,4,1
HHS Regions,Region 1,2013,30,166,36701,99,0.34359393,0.452303752,71,64,,16,10,5
HHS Regions,Region 2,2013,30,983,101007,237,0.877352819,0.973199877,390,368,,130,65,30
HHS Regions,Region 3,2013,30,509,71808,149,0.653406033,0.70883467,169,193,,106,25,16
HHS Regions,Region 4,2013,30,469,82168,227,0.532805921,0.570781813,155,141,,111,30,32
HHS Regions,Region 5,2013,30,533,65488,206,0.624777155,0.813889568,200,139,,91,63,40
HHS Regions,Region 6,2013,30,783,64116,120,1.205119809,1.221224031,202,285,,195,62,39
HHS Regions,Region 7,2013,30,10,8089,47,0.132770281,0.123624675,5,5,,0,0,0
HHS Regions,Region 8,2013,30,318,42480,80,0.718513079,0.748587571,69,113,,88,28,20
HHS Regions,Region 9,2013,30,444,44397,135,1.163792176,1.000067572,149,153,,60,47,35
HHS Regions,Region 10,2013,30,18,8715,25,0.237772175,0.206540448,6,3,,3,2,4
HHS Regions,Region 1,2013,31,172,36983,99,0.343561328,0.46507855,74,49,,28,13,8
HHS Regions,Region 2,2013,31,946,97911,235,0.8880166,0.966183575,381,304,,168,60,33
HHS Regions,Region 3,2013,31,463,60812,145,0.762735659,0.761362889,147,159,,114,33,10
HHS Regions,Region 4,2013,31,442,82450,228,0.364307445,0.536082474,121,144,,103,49,25
HHS Regions,Region 5,2013,31,483,60526,194,0.669585028,0.798004163,182,133,,98,41,29
HHS Regions,Region 6,2013,31,699,46679,106,1.378288207,1.497461385,145,259,,179,76,40
HHS Regions,Region 7,2013,31,8,6735,47,0.124041081,0.11878248,1,2,,3,2,0
HHS Regions,Region 8,2013,31,257,44128,82,0.508805376,0.582396664,55,92,,76,28,6
HHS Regions,Region 9,2013,31,406,43290,129,1.082528985,0.937860938,105,139,,83,46,33
HHS Regions,Region 10,2013,31,10,8103,25,0.196757899,0.123411082,5,3,,0,2,0
HHS Regions,Region 1,2013,32,173,32544,98,0.392262997,0.531588004,70,56,,23,10,14
HHS Regions,Region 2,2013,32,887,96910,224,1.153520718,0.915282221,394,286,,139,44,24
HHS Regions,Region 3,2013,32,517,79751,145,0.706269498,0.648267733,161,172,,129,36,19
HHS Regions,Region 4,2013,32,458,85057,231,0.462664316,0.538462443,153,172,,88,30,15
HHS Regions,Region 5,2013,32,450,63030,194,0.538487356,0.71394574,151,138,,83,38,40
HHS Regions,Region 6,2013,32,822,67707,140,1.161003321,1.214054677,233,278,,204,57,50
HHS Regions,Region 7,2013,32,64,7421,43,0.706188236,0.862417464,20,19,,13,6,6
HHS Regions,Region 8,2013,32,267,40359,74,0.507188854,0.661562477,66,87,,83,24,7
HHS Regions,Region 9,2013,32,419,42089,126,1.15875975,0.995509516,118,124,,101,55,21
HHS Regions,Region 10,2013,32,18,8147,24,0.212314827,0.220940223,1,6,,7,2,2
HHS Regions,Region 1,2013,33,160,35331,98,0.335118578,0.452860095,74,48,,23,7,8
HHS Regions,Region 2,2013,33,757,96279,223,0.765285827,0.786256608,303,235,,149,42,28
HHS Regions,Region 3,2013,33,572,76665,139,0.741412758,0.746103176,183,177,,149,49,14
HHS Regions,Region 4,2013,33,507,84937,226,0.550082078,0.596913006,177,178,,96,41,15
HHS Regions,Region 5,2013,33,545,61661,190,0.722201058,0.883865004,190,156,,106,55,38
HHS Regions,Region 6,2013,33,905,68533,134,1.295915646,1.320531715,245,330,,226,68,36
HHS Regions,Region 7,2013,33,55,8322,44,0.470713364,0.660898822,16,18,,8,6,7
HHS Regions,Region 8,2013,33,224,39101,75,0.465934579,0.572875374,50,76,,70,17,11
HHS Regions,Region 9,2013,33,430,43930,123,1.104724696,0.978829957,122,147,,86,44,31
HHS Regions,Region 10,2013,33,13,7774,24,0.123412097,0.16722408,4,1,,6,2,0
HHS Regions,Region 1,2013,34,164,36482,99,0.413556957,0.449536758,58,52,,29,12,13
HHS Regions,Region 2,2013,34,811,94520,220,0.801036172,0.858019467,309,257,,135,38,72
HHS Regions,Region 3,2013,34,357,49403,128,0.807801623,0.72262818,131,117,,74,25,10
HHS Regions,Region 4,2013,34,736,95419,227,0.624261866,0.771334849,203,298,,153,53,29
HHS Regions,Region 5,2013,34,520,67361,190,0.648329515,0.771960036,170,162,,108,45,35
HHS Regions,Region 6,2013,34,1047,74057,139,1.410855525,1.413775875,275,417,,252,62,41
HHS Regions,Region 7,2013,34,54,9662,45,0.466989973,0.558890499,17,25,,7,1,4
HHS Regions,Region 8,2013,34,223,40964,74,0.443358394,0.544380432,49,82,,63,24,5
HHS Regions,Region 9,2013,34,390,45893,120,1.03191258,0.849802802,114,146,,70,41,19
HHS Regions,Region 10,2013,34,15,9204,23,0.127550824,0.162972621,5,5,,1,0,4
HHS Regions,Region 1,2013,35,162,39891,100,0.333156029,0.406106641,66,48,,28,7,13
HHS Regions,Region 2,2013,35,807,97924,228,0.823259632,0.824108492,314,268,,157,46,22
HHS Regions,Region 3,2013,35,620,79703,144,0.923450537,0.777887909,195,204,,149,42,30
HHS Regions,Region 4,2013,35,823,96339,222,0.659895395,0.854275008,227,324,,167,66,39
HHS Regions,Region 5,2013,35,583,69409,189,0.73134671,0.83994871,186,185,,112,52,48
HHS Regions,Region 6,2013,35,1327,77389,142,1.696765105,1.714713977,364,444,,263,133,123
HHS Regions,Region 7,2013,35,20,9035,42,0.19912263,0.221361372,5,9,,4,0,2
HHS Regions,Region 8,2013,35,160,16376,51,0.748055464,0.97703957,24,73,,42,13,8
HHS Regions,Region 9,2013,35,537,45139,119,1.368512635,1.18965861,114,255,,86,51,31
HHS Regions,Region 10,2013,35,14,8952,23,0.117554861,0.156389634,4,4,,6,0,0
HHS Regions,Region 1,2013,36,77,22274,91,0.304001675,0.345694532,16,34,,15,8,4
HHS Regions,Region 2,2013,36,802,98479,220,0.672693434,0.814386824,298,270,,156,51,27
HHS Regions,Region 3,2013,36,894,94554,175,0.797436005,0.945491465,277,311,,203,65,38
HHS Regions,Region 4,2013,36,832,95449,229,0.727483177,0.871669687,269,329,,145,54,35
HHS Regions,Region 5,2013,36,625,66410,198,0.730497976,0.941123325,205,225,,108,50,37
HHS Regions,Region 6,2013,36,1543,72251,144,2.334528659,2.13561058,426,489,,357,137,134
HHS Regions,Region 7,2013,36,72,9177,44,0.703353718,0.784570121,15,31,,13,8,5
HHS Regions,Region 8,2013,36,283,35592,73,0.69442455,0.795122499,72,114,,62,27,8
HHS Regions,Region 9,2013,36,486,37503,121,1.46948292,1.295896328,100,226,,76,61,23
HHS Regions,Region 10,2013,36,12,7486,22,0.138339612,0.160299225,3,6,,2,1,0
HHS Regions,Region 1,2013,37,165,40965,104,0.338289329,0.402782863,54,64,,23,15,9
HHS Regions,Region 2,2013,37,899,103961,222,0.676718653,0.864747357,336,303,,167,50,43
HHS Regions,Region 3,2013,37,1007,88887,173,1.194086877,1.132899074,282,402,,223,55,45
HHS Regions,Region 4,2013,37,921,102830,225,0.734199522,0.89565302,302,342,,182,53,42
HHS Regions,Region 5,2013,37,748,72163,198,0.819736492,1.036542272,237,304,,109,54,44
HHS Regions,Region 6,2013,37,1792,79428,153,2.29547035,2.256131339,511,655,,369,128,129
HHS Regions,Region 7,2013,37,97,10547,44,0.859605923,0.919692804,25,35,,16,8,13
HHS Regions,Region 8,2013,37,138,32012,44,0.355212451,0.431088342,36,46,,33,14,9
HHS Regions,Region 9,2013,37,583,44135,122,1.515285993,1.320947094,132,279,,91,62,19
HHS Regions,Region 10,2013,37,24,9268,22,0.204708213,0.258955546,11,7,,4,1,1
HHS Regions,Region 1,2013,38,195,41210,95,0.460902865,0.47318612,78,74,,17,14,12
HHS Regions,Region 2,2013,38,1321,107258,203,0.88510599,1.231609763,500,481,,222,85,33
HHS Regions,Region 3,2013,38,1161,94804,175,1.2048282,1.224631872,307,472,,250,85,47
HHS Regions,Region 4,2013,38,848,99527,215,0.666963399,0.852030102,298,301,,181,42,26
HHS Regions,Region 5,2013,38,806,71068,194,0.88677339,1.134125063,285,283,,132,75,31
HHS Regions,Region 6,2013,38,1936,81822,165,2.459199946,2.366111804,494,707,,405,151,179
HHS Regions,Region 7,2013,38,80,9694,41,0.760086663,0.825252734,24,26,,18,9,3
HHS Regions,Region 8,2013,38,157,34433,56,0.387416421,0.455957947,55,65,,21,10,6
HHS Regions,Region 9,2013,38,576,42761,122,1.49046674,1.347021819,123,266,,96,63,28
HHS Regions,Region 10,2013,38,30,9392,24,0.299062122,0.319420784,11,8,,8,3,0
HHS Regions,Region 1,2013,39,265,43397,97,0.984590166,0.610641289,64,143,,24,18,16
HHS Regions,Region 2,2013,39,1565,110502,208,0.845289533,1.416263959,571,580,,258,103,53
HHS Regions,Region 3,2013,39,1129,91986,178,1.193830889,1.227360685,338,391,,261,83,56
HHS Regions,Region 4,2013,39,1040,102392,230,0.974491019,1.015704352,321,404,,217,67,31
HHS Regions,Region 5,2013,39,828,72974,199,0.887614834,1.134650698,265,307,,135,69,52
HHS Regions,Region 6,2013,39,2058,79741,188,2.630311846,2.58085552,550,660,,434,221,193
HHS Regions,Region 7,2013,39,143,40035,46,0.878808838,0.357187461,50,50,,18,11,14
HHS Regions,Region 8,2013,39,254,39091,69,0.591697651,0.649765931,67,111,,43,22,11
HHS Regions,Region 9,2013,39,644,39986,124,1.709962928,1.610563697,157,308,,101,49,29
HHS Regions,Region 10,2013,39,37,10984,25,0.341050277,0.336853605,10,9,,9,5,4
HHS Regions,Region 1,2013,40,368,59819,176,0.621394786,0.615189154,117,168,,44,19,20
HHS Regions,Region 2,2013,40,1819,128217,290,1.618568336,1.418688629,639,655,,327,122,76
HHS Regions,Region 3,2013,40,1296,120136,238,0.925184549,1.078777386,403,467,,296,75,55
HHS Regions,Region 4,2013,40,1466,143919,327,0.935187794,1.018628534,438,668,,252,64,44
HHS Regions,Region 5,2013,40,1230,107977,272,0.885838104,1.139131482,402,435,,207,110,76
HHS Regions,Region 6,2013,40,1910,92600,236,2.121839848,2.062634989,585,709,,418,120,78
HHS Regions,Region 7,2013,40,182,53575,90,0.649922382,0.339710686,48,71,,39,17,7
HHS Regions,Region 8,2013,40,408,53638,119,0.687333764,0.76065476,111,178,,74,28,17
HHS Regions,Region 9,2013,40,980,88196,251,1.362084374,1.111161504,234,402,,182,80,82
HHS Regions,Region 10,2013,40,73,15439,47,0.429608432,0.472828551,12,34,,17,8,2
HHS Regions,Region 1,2013,41,390,60618,179,0.65374194,0.643373255,126,194,,39,15,16
HHS Regions,Region 2,2013,41,1665,125221,297,1.669248146,1.32964918,642,547,,281,127,68
HHS Regions,Region 3,2013,41,1304,112641,223,1.064095698,1.157660177,388,503,,295,72,46
HHS Regions,Region 4,2013,41,1565,142635,334,0.996550711,1.097206156,484,675,,248,99,59
HHS Regions,Region 5,2013,41,1387,111718,285,1.0391417,1.241518824,480,470,,244,100,93
HHS Regions,Region 6,2013,41,2153,97092,247,2.23693213,2.217484448,644,774,,469,163,103
HHS Regions,Region 7,2013,41,236,53465,91,0.847938958,0.441410268,66,89,,44,16,21
HHS Regions,Region 8,2013,41,492,57938,121,0.735041206,0.84918361,133,194,,101,46,18
HHS Regions,Region 9,2013,41,1196,89723,252,1.590842715,1.332991541,309,470,,194,120,103
HHS Regions,Region 10,2013,41,73,16277,45,0.405646783,0.448485593,16,29,,18,4,6
HHS Regions,Region 1,2013,42,421,57316,179,0.741982759,0.734524391,138,206,,38,17,22
HHS Regions,Region 2,2013,42,1769,123588,307,1.939166586,1.431368741,769,556,,255,125,64
HHS Regions,Region 3,2013,42,1420,116700,239,1.041224433,1.216795201,425,506,,333,94,62
HHS Regions,Region 4,2013,42,1719,143097,334,1.012929806,1.201283046,512,701,,307,131,68
HHS Regions,Region 5,2013,42,1381,111033,282,0.987200664,1.243774373,453,495,,227,119,87
HHS Regions,Region 6,2013,42,2135,90860,246,2.435585542,2.349768875,669,728,,506,151,81
HHS Regions,Region 7,2013,42,217,55081,96,0.707464538,0.393965251,48,93,,47,16,13
HHS Regions,Region 8,2013,42,391,54341,119,0.644234335,0.719530373,111,149,,93,23,15
HHS Regions,Region 9,2013,42,1147,86225,251,1.59596714,1.330240649,338,421,,198,106,84
HHS Regions,Region 10,2013,42,89,16246,50,0.511437992,0.547827157,27,40,,10,8,4
HHS Regions,Region 1,2013,43,391,56884,171,0.802089636,0.687363758,164,163,,33,18,13
HHS Regions,Region 2,2013,43,2032,128083,307,1.678895378,1.586471273,854,642,,350,126,60
HHS Regions,Region 3,2013,43,1566,118250,237,1.128218218,1.324312896,479,555,,363,97,72
HHS Regions,Region 4,2013,43,2111,145392,329,1.225179431,1.451936833,678,895,,368,105,65
HHS Regions,Region 5,2013,43,1512,112030,287,1.114932863,1.34963849,501,557,,241,122,91
HHS Regions,Region 6,2013,43,2393,100198,251,2.367491747,2.388271223,716,888,,559,161,69
HHS Regions,Region 7,2013,43,276,56232,93,0.912146694,0.49082373,61,107,,66,26,16
HHS Regions,Region 8,2013,43,539,59662,125,0.812438767,0.903422614,143,245,,90,31,30
HHS Regions,Region 9,2013,43,1161,90549,255,1.592755797,1.28217871,318,419,,208,120,96
HHS Regions,Region 10,2013,43,81,16301,52,0.513326969,0.496902031,21,27,,19,10,4
HHS Regions,Region 1,2013,44,403,55747,167,0.905562164,0.722908856,142,210,,27,12,12
HHS Regions,Region 2,2013,44,2099,125400,310,2.004459086,1.6738437,897,696,,308,136,62
HHS Regions,Region 3,2013,44,1560,117451,240,1.102908527,1.328213468,442,567,,368,119,64
HHS Regions,Region 4,2013,44,2221,143961,333,1.286123275,1.542778947,652,965,,440,114,50
HHS Regions,Region 5,2013,44,1575,111086,289,1.177314956,1.417820427,546,558,,245,129,97
HHS Regions,Region 6,2013,44,2362,94371,249,2.510125534,2.50288754,757,807,,505,191,102
HHS Regions,Region 7,2013,44,268,53411,90,0.796840621,0.501769298,82,98,,49,18,21
HHS Regions,Region 8,2013,44,647,71138,114,0.716320143,0.909499845,198,230,,151,53,15
HHS Regions,Region 9,2013,44,1306,89622,263,1.789357019,1.457231483,316,491,,243,152,104
HHS Regions,Region 10,2013,44,85,16163,51,0.535648993,0.52589247,19,31,,23,8,4
HHS Regions,Region 1,2013,45,434,55998,166,0.955453914,0.77502768,128,210,,44,27,25
HHS Regions,Region 2,2013,45,2135,123401,313,1.761332598,1.730131847,1009,664,,305,108,49
HHS Regions,Region 3,2013,45,1580,118970,237,1.120216348,1.328065899,504,502,,393,114,67
HHS Regions,Region 4,2013,45,2615,147686,334,1.483719627,1.770648538,828,1138,,439,145,65
HHS Regions,Region 5,2013,45,1603,110203,284,1.214302638,1.454588351,540,572,,262,145,84
HHS Regions,Region 6,2013,45,2604,91242,241,2.909836091,2.853948839,780,987,,566,187,84
HHS Regions,Region 7,2013,45,290,55029,92,0.893902415,0.526994857,74,113,,73,19,11
HHS Regions,Region 8,2013,45,697,75778,120,0.752111417,0.919792024,204,250,,157,66,20
HHS Regions,Region 9,2013,45,1530,91378,272,2.051437407,1.674363632,356,628,,275,147,124
HHS Regions,Region 10,2013,45,65,16308,52,0.379758647,0.398577385,22,23,,6,5,9
HHS Regions,Region 1,2013,46,440,55413,171,0.85165943,0.7940375,165,162,,70,30,13
HHS Regions,Region 2,2013,46,2139,123281,310,1.514585696,1.735060553,1045,670,,245,112,67
HHS Regions,Region 3,2013,46,1684,117363,243,1.258018335,1.43486448,511,562,,415,124,72
HHS Regions,Region 4,2013,46,2622,144222,335,1.476516026,1.818030536,821,1066,,499,151,85
HHS Regions,Region 5,2013,46,1597,110916,290,1.165912669,1.439828339,568,533,,277,123,96
HHS Regions,Region 6,2013,46,3152,99068,249,3.311800697,3.181653006,884,1112,,786,261,109
HHS Regions,Region 7,2013,46,243,51839,92,0.864877813,0.468759042,57,107,,55,13,11
HHS Regions,Region 8,2013,46,595,68570,118,0.695882417,0.867726411,172,233,,134,33,23
HHS Regions,Region 9,2013,46,1384,85833,270,2.032626892,1.612433446,402,521,,226,135,100
HHS Regions,Region 10,2013,46,83,15541,52,0.503712619,0.534071167,19,40,,13,9,2
HHS Regions,Region 1,2013,47,385,54240,159,0.692778493,0.70980826,145,153,,42,28,17
HHS Regions,Region 2,2013,47,2282,120867,309,1.831793774,1.888025681,1129,667,,308,109,69
HHS Regions,Region 3,2013,47,1721,117798,238,1.181860186,1.460975568,509,598,,410,131,73
HHS Regions,Region 4,2013,47,2993,150750,330,1.699616753,1.985406302,822,1272,,606,185,108
